question,answer
In what year did Ergashev return to Taraz?,"In 2016, Ergashev left Istiklol, returned to the Kazakhstan Premier League for Taraz."
Which recurring role did Hilarie Burton appear as in the show Extant in 2015?,"In 2015, Hilarie Burton appeared in a recurring role as Anna Schaefer in Extant."
Where did Jim Kelso move to for the Third Division South in 1935–36?,"Jim Kelso moved to the club Newport County for the Third Division South in 1935–36, 1936–37, and 1937–38."
In which 2017 film did Joseph Cross portray the role of Lernert?,Joseph Cross portrayed the role of Lernert in the film Everything Beautiful Is Far Away (2017).
What nominations did The Fun Home win?,"The Fun Home won the New York Drama Critics' Circle Award for Best Musical and the Obie Award for Musical Theater, and Sydney Lucas won an Obie in the Performance category."
How well did Charles Baker feature for for Stoke during his career?,Charles Baker made one appearance at the 1888–89 season and the following season he made twelve league appearances for Stoke in the Football League.
How does  the best two players compare in the 1984 Tournament Players Championship?,"Fred Couples shot a 64 in the second round and finished at 277, one stroke ahead of runner-up Lee Trevino."
Which aircraft fleets does Republic Airline operate?,Republic Airline operates a fleet of Embraer 170 and Embraer 175 aircrafts.
"What music awards show did ""The Real Slim Shady"" collectively win/ be nominated the most times?","""The Real Slim Shady"" was at the 2000 MTV Video Music Awards, winning awards for Video of the Year and Best Male Video, as well as being a nominee for Best Rap Video, Best Direction, Best Editing and Viewer's Choice."
What number of votes did Michael Fabricant hold for a majority vote in Lichfield in the 1990s?,Michael Fabricant held the Lichfield with a majority of 238 votes.
How many appearances did Dwight Yorke make for Manchester United?,Dwight Yorke made 147 appearances for Manchester United.
Since when has Pan Men-an been the Magistrate of Pingtung County?,Pan Men-an has been the Magistrate of Pingtung County since 25 December 2014.
What roles did Genie Francis play in the year 2009?,"In 2009, Francis appeared as Peyton MacGruder in Taking a Chance on Love."
Who scored the most goals?,"During the 2012–13 season, Adam Chicksen played in the League One game of the Milton Keynes Dons."
Which film won Best Film Award in 2008 at the Filmfare Awards?,In 2008 Taare Zameen Par won Best Film Award.
What was the outcome of the 2008 presidential election for Bob Barr?,"Barr finished fourth in the Bob Barr 2008 presidential election, behind Ralph Nader, and received 523,686 votes or 0.4% of the total."
What club did Gigolaj spend  in 2016 and 2017 season?,Gigolaj spent the 2016 and 2017 seasons with League1 Ontario club FC London.
How many goals and appearances did Albert Oxley have while playing for Gateshead?,"Oxley played football for Gateshead between 1934 and 1947, playing a total of 128 games and scoring 26 goals."
El Mouaziz has won which competition twice in 1999 and 2001 and also came runner up in which year?,"El Mouaziz is a two-time winner of the London Marathon, in 1999 and 2001, and was the runner-up in 2000."
Who placed first in the 1500m for the 2016 Summer Olympics and the 2017 World Championships?,Faith Kipyegon is a Kenyan runner and the Olympic and World champion in the 1500 m having won the Rio Olympics 2016 and the 2017 World Championships.
On April 1st 1918 which Camel version did Douglas John Bell switch to from C1615?,"In April, Douglas John Bell had switched to Camel C6730 from C1615 (March)."
Where does The Yellowhead Trail designation begin?,"The Yellowhead Trail designation begins at 231 Street, Edmonton."
What were the main Singles released by hi-five in 1993?,"In 1993, Hi-Five emerged with a third album, Faithful, which featured the songs ""Unconditional Love"" (Pop #92, R&B #21) and ""Never Should've Let You Go"" (Pop #30, R&B #10)."
"The Superclásico de las Américas was played in 2011 and 2012: once in Argentina, the other where?","The Superclásico de las Américas was played in 2011 and 2012: once in Argentina, the other in Brazil."
Is this a list of Ashley Williams performances by year?,"In 2011, Ashley Williams played the role of Claire in the film Something Borrowed."
Victoria Hamilton played the role of Queen Victoria in which 2001 film?,"Hamilton played the role of Queen Victoria in 2001 in ""Victoria & Albert."""
What is are the networking features of the fifth-generation Time Capsule?,The fifth-generation Time Capsule includes an 802.11ac and dual-band operation.
What year did Sims feature on Lecrae's Church Clothes and Gravity?,"In 2012, Sims featured on Lecrae's Church Clothes and Gravity."
Which team did Pavel Nedvěd play for in the 2007-08 Serie A season?,"In the 2007–08 season, Nedvěd played for Juventus in Serie A."
"What is Alwyn Myburgh's personal best set time, at the 2001 Summer Universiade in Beijing?","Alwyn Myburgh's personal best time is 48.09 seconds, achieved at the 2001 Summer Universiade in Beijing."
"What was Ron Adams' overall record during his four seasons at Fresno State, and what was his record during the 1988-89 season?","In the 1988–89 season, Ron Adams of Fresno State scored 15–14 and 43–72 in four seasons."
"What place did Margaret Wambui finish in the 2016 Olympics, and what was her time?",Margaret Wambui earned bronze in the finals by competing at the 2016 Olympics within the time of 1:56.89.
"What roles did Burros play in Coronation Street, Safe House and Mount PLeasant?","James Burrows portrayed Ali Neeson in the opera Coronation Street (2018–), and played the recurring roles in Safe House (2015) and Mount Pleasant (2016)."
How many seasons did Rawhide air for?,Rawhide aired for eight seasons.
What awards did 360 win at the 2012 ARIA Music Awards?,"At the ARIA Music Awards of 2012, 360 won the 'Breakthrough Artist – Release' award for Falling & Flying, while Styalz Fuego won the ARIA 'Producer of the Year' Artisan award for the same album."
"At which 2011 award ceremony did the song ""Oleku"" win the Song of the Year and Best Rap Single award?","""Oleku"" won Song of the Year and Best Rap Single at The Headies 2011."
"How many seasons did Massimo Murdocca play for the Brisbane Roar, how many goals did he score and how many appearances did he make?","Murdocca had a spell with the Roar, making 182 appearances and scoring four goals over eight seasons from, 2005 to 2013."
By how many votes did the  Arab Socialist Ba'ath Party win the 1977 Syrian parliamentary election out of the 195 total seats?,"The 1977 Syrian parliamentary election result was a victory for the Arab Socialist Ba'ath Party, which won 125 of the 195 seats."
What three films earned Niuma Mohamed a nomination for Best Actress in the Gaumee Film Awards?,"Niuma Mohamed nominated for Best Actress in Gaumee Film Award for Hiyani, Yoosuf and Hiyy Rohvaanulaa."
"Who from the Conservative party won the 1963 Stratford by-election, and what was the majority vote?","The result of 1963 Stratford by-election was a win for Conservative Party's Angus Maude with a majority of 3,470 votes."
"How many games did Nestrasil appear in during the 2012-2013 season, including playoffs?","During the 2012–13 season, Nestrasil appeared in 25 regular season games and one playoff contest for AHL affiliate Grand Rapids and the ECHL's Toledo Walleye."
What was the unicode that represented the letter in the UK?,"The letter Uk was first represented in Unicode as U+0478 and 0479, CYRILLIC CAPITAL/SMALL LETTER UK (Ѹ ѹ)."
"When was the second single ""CTRL"" of Julia Marcell for June, released?","The second single ""CTRL"" of Julia Marcell for June, was released in 2011."
Who won the 2017 Elections and by what margin?,"Machhlishahr (Assembly constituency) belongs to Samajwadi Party candidate Jagdish Sonkar who won in 2017 Elections by defeating Bharatiya Janta Party candidate Anita Rawat by a margin of 4,179 votes."
What was the outcome of the 1968 Greek constitutional referendum?,The 1968 Greek constitutional referendum was approved by 92.1% of voters with a voter turnout of 77.7%.
"Where was the 2015 World Championships held, and what place did Caroline Agnou finish in?","Caroline Agnou competed at the 2015 World Championships in Beijing, China, finishing 22nd."
Who won the silver medal in triple jump at the 2016 Rio de Janeiro Olympic Games and what was their final distance?,Rojas won the silver medal in triple jump at the Rio de Janeiro 2016 Olympic Games with 14.98 m.
What award description(s) was Superstar (Wizkid album) nominated for at The Headies 2012?,Superstar (Wizkid album) was nominated for Album of the Year and Best R&B/Pop Album at The Headies 2012.
Who did Taft work with for their album Perfect Velvet and which songs did he write?,"Taft worked with Red Velvet for their album Perfect Velvet which has two songs written by Taft, ""Look"" and ""Perfect 10""."
"What song was nominated for Best Reggae/Dancehall Single at The Headies, and when was it nominated?","""Rihanna"" was nominated for Best Reggae/Dancehall Single at the 2013 edition of The Headies."
When does the South American land mammal ages (SALMA)'s timescale begin and when does it end?,The South American land mammal ages (SALMA)'s timescale begin from 64.5 Ma during the early Paleocene and continuing through to the Late Pleistocene 0.011 Ma.
When and where will Rod Stewart begin and end his Europe tour?,"Rod Stewart tour will begin on 14 May 2016, in Amsterdam, the Netherlands at the Ziggo Dome and will continue throughout Europe and the United Kingdom before concluding on 9 July 2016, in Spain at the Jardines de Cap Roig."
"For what roles did Nisha Kalema win 3 Best Actress Awards at the Uganda Film Festival Awards in 2015, 2016 and 2018?","Nisha Kalema won 3 Best Actress Awards at the Uganda Film Festival Awards in 2015, 2016 and 2018 for her roles as Grace in The Tailor, Amelia in Freedom and Veronica in Veronica's Wish respectively."
How many home runs did Mark McGwire have with Athletics?,McGwire had a total of 363 home runs with the Athletics.
What was the outcome of the 1933 Greek legislative election?,"The People's Party emerged as the largest party, winning 118 of the 248 seats in the 1933 Greek legislative election."
What was the result of the Jagatsinghpur 2009 Election?,"In the 2009 Jagatsinghpur election, Biju Janata Dal candidate Bishnu Charan Das defeated Indian National Congress candidate Chiranjib Biswal by a margin of 10,077 votes."
What did Etrit Berisha do for Lazio in serie A?,"In the 2014–15, Etrit Berisha appeared for Lazio in Serie A."
What year did Doina Melinte finished sixth in the 1500 m at the European Championships in Split?,"In 1990, Doina Melinte finished sixth in the 1500 m at the European Championships in Split."
how long was The 1978 Vuelta a España and who won it?,"The 1978 Vuelta a España consisted of 19 stages covering a total of 2,995 km (1,861 mi), and was won by Bernard Hinault."
"Scream is the 518th highest-grossing movie worldwide, followed by Scream 2 at 520 and Scream 3 numbered where?","Scream is the 518th highest-grossing movie worldwide, followed by Scream 2 at 520 and Scream 3 at 616."
How many votes did Mark Bonham Carter win by at the 1958 Torrington by-election?,"Bonham-Carter won a victory, by just 219 votes in the 1958 Torrington by-election."
What role did Marc Ma play in the movie the white storm?,"In the movie, The White Storm (2013), Marc Ma acted as Dune Kun."
What movies did Aniruddha Jatkar start his movie career with in 2001 and 2002 and who were there directors?,Aniruddha Jatkar started his film journey through 2001 Dinesh Babu directorial Chitte and Tuntata directed by Indrajit Lankesh the following year.
Who are the inhabitants of  Nauru by percentage?,"Nauru is inhabited mostly by Nauruans (93.6%), while I-Kiribati (1.8%), Chinese (1.5%) and other (3.1%)."
How did Rob Nguyen perform in 2004 in motor sport?,"In 2004, Nguyen finishing third in the Australian Formula 4000 Holden series with Hocking Motorsport."
What was the outcome of the 1881 German federal election for the Centre Party and National Liberal Party?,"The Centre Party became the largest party in the Reichstag, with 100 of the 397 seats, whilst the National Liberal Party, was reduced to 47 seats."
What was the result of the 1952 United States presidential election in Nevada?,"Nevada was won by President Dwight D. Eisenhower (R) with 61.45% of the popular vote against Adlai Stevenson (D), who had 38.55% of the popular vote."
"When was the average salary $98,974 for professors, and what were the average salaries for associate professors and assistant professors that year?","The average salary in the 2005-2006 academic year was $98,974 for professors, $69,911 for associate professors, and $58,662 for assistant professors."
"How many career goals did Cecil Dillon score, and who did he play for during the 1935-36, 1936-37 and 1937-38 seasons?","Cecil scored 167 goals in total and also played for the New York Rangers, during the 1935–36, 1936–37 and 1937–38 seasons."
Who did Brock Trotter play for in the 2016-17 season?,"Brock Trotter spent the 2016–17 season playing in Liiga (SaiPa, Oulun Kärpät)."
Parlor Hawk won which awards and was nominated for which awards at the 2012 Independent Music Awards?,"Parlor Hawk won an award for Best Acoustic Song for the ""Saddest Song"", in the Independent Music Awards (2012) and were nominated for Best Album Art Work."
"What two albums did Quicksilver Messenger Service record in 1971 and 1972, and how high did they chart in the US?","Quicksilver Messenger Service recorded two albums, (Quicksilver in 1971; No. 114) and (Comin' Thru in 1972; No. 134)."
What is the power and torque rating of the M47D20 of BMW?,M47D20 of BMW was first manufactured in 1998 which produces 100 kW (134 hp) and 280 N⋅m (207 lb⋅ft) and also 85 kW (114 hp) with 265 N⋅m (195 lb⋅ft).
Which role did Victoria Hamilton portray in the 2001 film Victoria & Albert?,"In 2001, Victoria Hamilton appeared in a television role as Queen Victoria in Victoria & Albert."
What role did Miriama Smith play in Power Rangers Dino Thunder from 2014?,"in 2004, Miriama Smith played the role of Elsa/Principal Randall in Power Rangers Dino Thunder."
What was the result of the 1990 Civic Forum leadership election?,Klaus received 115 votes while Palouš received 52 in the 1990 Civic Forum leadership election.
What was the appearance record for John O'Shea for Ireland?,O'Shea played 118 matches for Ireland.
How did Reggie Knighton and John Sebastian work together in 1976?,"In 1976, Reggie Knighton worked with John Sebastian on the ""Welcome Back"" album."
How fast was Tyson Gay in terms of his other times that year and that season?,Tyson Gay's time of 19.96 s was his second fastest that year and fourth fastest of that season.
How did  Sonic Boom Six released their third album City of Thieves in 2009?,"In 2009 Sonic Boom Six released their third album City of Thieves, again on Rebel Alliance Recordings."
What was the performance of Floyd Temple during  his time at Kansas?,Floyd Temple compiled a record of 437–396–7 in his 28 seasons for Kansas.
"What year did Pamela Rabe receive Best Actress at the Stockholm International Film Festival, and for which film?","In 1997, Rabe received an Award for Best Actress for the film, The Well."
"How many games did Peter Marsh play in the World Hockey Association and National Hockey League, respectively?",Peter Marsh played 230 games in the World Hockey Association and 278 games in the National Hockey League.
Which songs from Pablo Cruise's album Worlds Away album charted in 1978?,"In 1978, the Pablo Cruise album Worlds Away, spawned the ""Love Will Find a Way"" and ""Don't Want to Live Without It""."
How did the Omo Baba Olowo album perform in 2013 The Headies Awards?,The Omo Baba Olowo album won Best R&B/Pop Album and received a nomination for Album of the Year at The Headies 2013.
How did Lyle smith do as a coach at Boise junior college from 1947-1967?,"Lyle Smith coached at Boise Junior College from 1947 to 1967, compiling a record of 156–26–6."
What was Toby Wynn's result in his first year at Emporia State?,"In his first year at Emporia State, Wynn lead the Lady Hornets to a 22–9 overall, 13–6 conference."
"What songs were released in Priest's album ""Beats & Blips""?","In 2011, Priest released ""Own This Club"", ""Take Me Away"" and ""Feel the Love"" from his debut album ""Beats & Blips""."
What were the results of the 1970 Maine gubernatorial election?,"Curtis received 33,052 votes (63.18%) against Truman's 19,266 votes (38.83%)."
What clubs did Hiroshi Hayano manage between 1999- 2007?,"Hiroshi Hayano managed Gamba Osaka (1999-2001), Kashiwa Reysol (2004-2005) and Yokohama F. Marinos."
What was Inaldo Sena record in the South American Junior Championships?,Inaldo Sena was the silver medallist at the 1987 South American Junior Championships and won three 400 m gold medals at that competition from 1988 to 1990.
"What part did DelHoyo play in the movie, Days of Our Lives?","In 1986, DelHoyo starred as Orpheus in Days of Our Lives."
"What party won the 1908 Bulgarian parliamentary election, and how many seats did they earn out of how many total seats?","The result was a victory for the Democratic Party, which won 166 of the 203 seats."
"Who succeeded Air Marshal Sir Donald Hardman, and what year did it occur?",Hardman was succeeded in 1954 by Air Marshal Sir John McCauley.
What was  Gina Bramhill  relation with the TV series Being Human in 2012?,"In 2012, Gina Bramhill got a role as Eve Sands in the TV series Being Human."
"Who won stages P,  4, 6, and 7 in the The 2015 Paris–Nice?","The 2015 Paris–Nice, includes Richie Porte, Team Sky, Tony and Michał Kwiatkowski."
What were David Ball's highest-peaking chart entries in 1994?,"David Ball's highest-peaking chart entries are 1994's ""Thinkin' Problem"" and 2001's ""Riding With Private Malone"", both of which peaked at No. 2."
Who won the 2000–2001 Azerbaijani parliamentary election and how many seats?,"The 2000–2001 Azerbaijani parliamentary election result was a victory for the New Azerbaijan Party, which won 75 of the 125 seats."
What is the battery that powers the ASIMO and how long does it last?,ASIMO is powered by a rechargeable 51.8 V lithium-ion battery with an operating time of one hour.
What was the outcome of the 1981 Bangladeshi presidential election?,"The 1981 Bangladeshi presidential election result was a victory for Abdus Sattar of the Bangladesh Nationalist Party (BNP), who received 65.5% of the vote, beating Kamal Hossain of the Awami League."
What recognition did Fan Bingbing get for her work in The Matrimony?,"In 2007, Fan Bingbing won the Best Supporting Actress Award at the 44th Golden Horse Film Awards for her role in The Matrimony."
"What role did Jai play in ""Chennai 600028 II""?","Jai played the role of Raghu in ""Chennai 600028 II"" (2016)."
"When did Jim Myers become the head coach at Iowa State, and what was his overall record at the school?","Myers became head coach at Iowa State University in 1957, where he compiled a 4–5–1 record."
"What year did Kathy Read win a bronze medal at the European Championships, and which event did she win it in?",Kathy Read won a bronze medal in the 4 × 100 m medley at the 1993 European Championships.
What side of the League one was Wilson on during the 2011-2012 season?,Wilson was on Stevenage's side League One during the 2011–12 season.
How many games did James Allison McDonough play in the National Hockey League and in the World Hockey Association?,James Allison McDonough played 237 games in the National Hockey League and 200 games in the World Hockey Association.
Who held the seat for Labour with 173 votes over which other party in the 2011 Bolsover District Council election?,The seat was held for Labour by Tracey Cannon with a majority of 173 votes over the Conservatives.
How did Steven Gardiner perform at the three events be entered at the 2014 CARIFTA Games?,"Steven Gardiner entered three events at the 2014 CARIFTA Games, he placed fourth in the 200 metres but claimed a silver in the 4×100 metres relay and a bronze in the 4×400 metres relay."
How did Lambert do as a a coach with the Razorbacks>,"With the Razorbacks, Eugene Lambert led Arkansas to an overall record of 113 wins and 60 losses (113–60), two Southwest Conference championships and appearances in two NCAA Tournaments."
How many appearances did Dick Ray have with Macclesfield?,"Dick Ray played for the Macclesfield, before making 34 Second Division appearances for Stockport County in the 1903–04 season."
"What team did Zac Dysert play for, and how many career passing yards did he have?","Zac Dysert ended his career at Miami with 12,013 passing yards."
Who directed Bold Films Bobby?,Emilio Estevez in 2006.
Did Dix win any other awards in the 2011 World Championships aside from a silver medal in the 100-meter?,Dix took his second silver of the World Championships by running in 19.70 seconds in the 200-meter.
What were the remains of the London Underground C69 and C77 Stock used for in which new cars?,The remains were used in the building of new cars 6606 (the second car with this number) and 6734.
How many goals and assists did Grant Stevenson achieve in the 2004-05 season for the Barons?,"Stevenson played for the Barons, where he finished the 2004–05 season with 14 goals and 25 assists."
What were Jennie Baranczyk's overall and MVC records during the 2016-17 season at Drake?,"In the 2016–17 season of Jennie Baranczyk's tenure Drake, reached a 28–5 record that included 18–0 MVC record to go undefeated in conference play."
Who were the project managers for Tenacity and Rocksolid in the apprentice season 9?,Tenacity project manager was Summer Sanders and Rocksolid project manager was Bret Michaels in The Apprentice (U.S. season 9).
Who Served in the 115th United States Congress for Alabama ?,"In the 115th United States Congress, Jeff Sessions (R) served until February 8, 2017, Luther Strange (R) served from February 9, 2017 to January 3, 2018, and Doug Jones (D) was appointed on January 3, 2018."
What role did Mukta Barve play in Aaghaat (2010)?,Barve featured in Aaghaat (2010) as Dr. Smita Deshmukh.
"What was Carter Hart's overall record, GAA, save percentage and shutout total with Everett, and how many seasons did he play for them?","In five seasons, Carter Hart finished with a 116–46–19 record, with a 2.01 GAA, a .927 save percentage and 26 shutouts."
What movies did Om star in year 2016?,"starred in three films in 2016: Angaar, Hero 420 and Prem Ki Bujhini."
What season did Jason Pearce help get Bournemouth promoted from League Two to League One?,Jason Pearce helped get Bournemouth promoted from League Two to League One during the 2009–10 season.
Where did Javier Méndez playin 2013 and 2014 before joining Rentistasin 2015?,"Méndez joined Cerro in the 2013–14 Primera División season, prior to joining Cerro Largo."
What year did Smita Tambe appear in Jogwa before having a role in the Marathi movie 72 Miles?,Smita Tambe appeared in Jogwa in 2009 and later had a role in the Marathi movie 72 Miles.
How did Viljoen perform at the At the 2013 World Championships and at the Commonwealth Games in 2014?,"At the 2013 World Championships, held in Moscow, Viljoen took 6th place with a mark of 63.58 meters and was placed second in the Commonwealth Games, in 2014."
What was the outcome of the election for the top 3 Republican candidates?,"Bush led with 62,985 votes to Cox's 45,561 (31.9 percent) and Morris' 28,279 (19.8 percent)."
"The performer Divine played in which 1966, 1968 and 1969 films?","Divine played in the films Roman Candles in 1966, Eat Your Makeup in 1968, and The Diane Linkletter Story in 1969."
"During the 2013–14 Swiss Super League season, which football club was Mohamed Salah a member?","In the 2013–14 Swiss Super League season, Salah was a member of the Basel team."
How many nominations did From the Land of the Moon receive at the 2016 Cannes Film Festival and how many for the Cesar awards?,"The From the Land of the Moon film competed for the Palme d'Or at the 2016 Cannes Film Festival, and received eight nominations for the César Awards, including Best Film, Best Director for Nicole Garcia, and Best Actress for Marion Cotillard."
Who was the MP of Nagaland constituency from 1991-1998?,"From 1991–98, Imchalemba was the MP of Nagaland constituency firstly as a member of the Nagaland Peoples Council and then as a member of the INC.."
In what years did Mäxmüd Khan rule the Khanate of Kazan?,Mäxmüd Khan was a ruler of the Khanate of Kazan from 1445 – 1466.
What did Thithi win at the 63rd National film Awards?,"At the 63rd National Film Awards, the Thithi film won the National Film Award for Best Feature Film in Kannada It bagged the First Best Film, Best Supporting Actress and Best Dialogue awards at the 2016 Karnataka State Film Awards."
Who performed the halftime show at Superbowl XLIV?,"The Who did four major performances in 2010: the halftime act for Super Bowl XLIV, the Teenage Cancer Trust concert in London, and the FIFA Kick-off Celebration Concert at Orlando Stadium in Soweto, South Africa."
Where was the Toyota K engine built?,"The Toyota K engine was built at the Toyota Kamigo plant in Toyota City, Japan."
How many votes did Sinn Féin win by at the County Louth (UK Parliament constituency) election?,Sinn Féin won by 255 votes in the County Louth (UK Parliament constituency) election.
What Frankmusik single reached number twenty-seven on the UK Singles Chart in 2009?,"Frankmusik's single ""Confusion Girl"" from Complete Me reached number twenty-seven on the UK Singles Chart in 2009."
"When did the BMW 6 Series start production, and what two models were created that year?","BMW 6 Series's Production started in 1976, with the 630CS and 633CSi in 1976."
What are the download rates of EUTRAN?,EUTRAN has download rates of 299.6 Mbit/s and 150.8 Mbit/s.
In what place did Henrik Stenson finish at the 2016 Open Championship?,"Phil Mickelson maintained his lead at 132 (−10), a stroke ahead of Henrik Stenson, whose 65 moved him into second place."
Which album  by Angus & Julia Stone was nominated for an ARIA award in 2010?,"At the ARIA Awards of 2010, Angus & Julia Stone's nominated album was Down the Way and single was ""Big Jet Plane""."
"What position did Eric B. & Rakim's fifth single ""Paid in Full"" reach in the New Zealand Singles Chart of 1988?","In 1988, Eric B. & Rakim's fifth single ""Paid in Full"" peaked in the top five of the New Zealand Singles Chart."
How long madibo spent in his office,"Sissoko was appointed as Prime Minister of Mali on 11 December 2012, following the resignation of his predecessor Cheick Modibo Diarra."
Who was Magistrate of Kinmen County from 2001 to 2009?,Lee Chu-feng was the Magistrate of Kinmen County from 2001 to 2009.
"In what film did Jonathan Jackson play Jesse Tuck, and what year did that film come out?","In 2002, Jonathan Jackson played as Jesse Tuck in the film Tuck Everlasting."
By how many votes did Pratap Keshari Deb defeat Devendra Sharma by?,"In the 2009 election, Biju Janata Dal candidate, Pratap Keshari Deb, defeated Indian National Congress candidate, Devendra Sharma, by a margin of 5,877 votes."
"How was the song ""Moron"" produced?","""Moron"" was cut from Steve Lacy's Demo was released in 2017."
How many copies of Volume 1 did Distant Recordings release in Def 1999 and how many more in Dec 1999?,"Distant Recordings released 2,500 copies of Volume 1 on February 27, 1999, another 1,000 copies on December 12, 1999."
What stage was longest for the Tour de France?,"The longest stage of the 2018 Tour de France was stage seven, at 231 km (144 mi), and the shortest was stage seventeen, at 65 km (40 mi)."
How high did Rolling Stones rank Ready to Die in 2003 a part of their 500 Greatest Albums of All Time list?,"In 2003, Rolling Stone ranked it number 133 on their 500 Greatest Albums of All Time list."
Who is the most recently elected Chief Minister of Odisha?,Naveen Patnaik is the current and 14th Chief Minister of Odisha.
How did Alexandros Papamichail perform at the World Championships in Moscow and at the 2014 European Championships in Zurich?,"Alexandros Papamichail took the 16th place (20 km) at the World Championships in Moscow, while at the 2014 European Championships in Zurich, he was 13th (50 km)."
What year did Chinese Taipei win the OFC Women's Nations Cup against New Zealand on Australian Soil?,Chinese Taipei won again in 1989 on Australian soil against New Zealand.
Which album did Tellison release on the label Naim Edge in 2011?,"In the 2011, Tellison's album ""The Wages of Fear"" released from Naim Edge."
Where and when did The Good Evening Europe Tour begin and end?,"The Good Evening Europe Tour began on 2 December 2009, in Hamburg, Germany and concluded on 22 December 2009, at The O2 in London."
What was the outcome of the 2006 Swale Borough Council election for The Kent Campaign Against Increasing Council Tax?,"The Kent Campaign Against Increasing Council Tax finished second with 540 votes, compared to 636 for the Conservative councillor John Morris."
At the 2014 Juno awards what categories did Serena Ryder win.,"In March 2014, Ryder won Artist of the Year and Songwriter of the Year in the Juno Awards."
In what year did Naoto Sakurai move to the J1 League club?,"In 2005, Naoto Sakurai moved to the J1 League club, Omiya Ardija."
Who won the gold medal at the 2001 Goodwill Games?,"At the 2001 Goodwill Games, Suziann Reid won a gold medal in 3:24.63 minutes."
How many games did Smith play for Bradford City and how many games came in the league?,"Smith had played a total of 270 games for Bradford City, 253 of which came in the league."
Which Japan Football League team did Manabu Nakamura join in 1996?,Manabu Nakamura joined club Brummell Sendai for Japan Football League in 1996.
What was Vancouver's attendance during the 1997-98 and 1999-00 seasons?,"Attendance plummeted from 16,108 in the 1997–98 season to 13,899 in the 1999–00 season, which was the third-lowest."
Which actress starred in the series Hamish Macbeth (1995–97) and played Frances Drummond in Happy Valley (2016)?,Henderson starred in the series Hamish Macbeth (1995–97) and played Frances Drummond in Happy Valley (2016).
How fast did Keith Fraser finish the first leg of the race he actually completed?,Fraser finished the first leg in 1 minute and 21.93 seconds.
What teams did Rogers Hornsby play for from 1927 to 1937?,"Rogers Hornsby played for the St. Louis Cardinals (till 1926), New York Giants (1927), Boston Braves (1928), Chicago Cubs (till 1932), and St. Louis Browns (1933–1937)."
What was the final metres recorded by Lavillenie at the 2013 World Championships?,"In the 2013 World Championships, Lavillenie finished with 5.89 m."
By what margin did Biju Janata Dal candidate Debaraj Mohanty defeat Independent candidate Saroj Kumar Padhy at the 2009 election?,"In 2009 election, Biju Janata Dal candidate Debaraj Mohanty defeated Independent candidate Saroj Kumar Padhy by a margin of 29,986 votes."
In which year was Kriti's Kannada film Minchagi Nee Baralu released?,Kriti's Kannada film Minchagi Nee Baralu was released in 2015.
What year did Dave Manson retire with 390 points and 2792 penalty minutes in 1103 NHL games?,Dave Manson retired in 2002 with 390 points and 2792 penalty minutes in 1103 NHL games.
What was the name of Karasia’s concert in Tokyo in 2013?,"In January 6, 2013 Karasia made a concert in Japan's Tokyo Dome, titled Karasia 2013 – Happy New Year in Tokyo Dome."
What was Bob Biggs record for Davis from 1993 to 2012?,"Bob Biggs served as the head football coach at Davis from 1993 to 2012, compiling a career record of 144–85–1."
"With a record of 0-3, George Wallace served for who in 1885?","George Wallace served in 1885 for Fordham, and made a record of 0-3."
What was Hamilton's lap record time at the 2017 Chinese Grand Prix?,"Hamilton's lap record time was 1:31.678 and Vettel's 1:31.864 was only one second ahead of Bottas, with Räikkönen at 1:32.140."
"Which actress worked on the film Ollie Kepler's Expanding Purple World, and on the short film Wish 143?","Jodie Whittaker worked on the film Ollie Kepler's Expanding Purple World, and on the short film Wish 143."
How many votes were received by Lam in the 2017 Hong Kong Chief Executive election?,"Lam received 777 electoral votes, beating Tsang's 365 and Woo's 21 votes, becoming the Chief Executive."
"In the North Carolina 1956 United States presidential election, who was the winner and by what percentage of the popular vote did they win?",North Carolina was won by Adlai Stevenson (D) with 50.66% of the votes against incumbent Dwight D. Eisenhower (R) who stood with 49.34% of the votes.
Who did Christine Russell take the seat from in the 1997 election?,Christine Russell of the Labour Party gained the seat from Gyles Brandreth at the 1997 election.
What are Couch's career totals?,"Couch's career totals included completing 795 of 1,184 passes for 8,435 yards (including 4,275 passing yards during the 1998 season alone) and 74 touchdowns."
How many votes did Dombrowicz win?,"Dombrowicz won with 51,112 votes (53.79%), with Roman Jasiakiewicz (46.21%)."
"Which musical act released the album Joytime II in 2018, featuring two singles, ""Tell Me"" and ""Check Me Out""?","Marshmello released his album Joytime II in 2018, featuring two singles, ""Tell Me"" and ""Check Me Out""."
"Who was elected during the 1956 Finnish presidential election, how many votes did they receive and how many votes did the second-place finisher receiver?",Kekkonen was elected as President with the majority of 151 votes to 149.
What award was Royce nominated for in 2003 and for what show?,"Royce was nominated for an Emmy Award in 2003 for Outstanding Writing for a Comedy Series, for the Everybody Loves Raymond."
What was Marc Burns time in the 100m at the Trinidad and Tobago at the 2008 Summer Olympics?,Burns completed 100 m race in 10.46.
What was Alice Lucas result in the  Kennington (UK Parliament constituency) elections in the 1910s?,"Alice Lucas took 32.2% of the vote, and came second to the Liberal candidate, Henry Purchase."
"Which country was Nam Duck-woo the 12th Prime Minister, from 1980 to 1982?","Nam Duck-woo (1924 – 2013) was the 12th Prime Minister of South Korea from 1980, to 1982."
